route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
607,000008,88____:007::8821006:8896008:20:1805:20241020,Lille Flandres (FR),716,,23598,,1
607,000008,88____:007::8896008:8728654:4:1836:20241020,Lille Flandres (FR),19724,,23598,,1
607,000008,87____:007::8728654:8728600:3:1851:20241020,Lille Flandres (FR),19724,,23598,,1
603,000005,88____:007::8821006:8896735:27:1853:20241201,Poperinge,716,,23599,,1
603,000002,88____:007::8821006:8896735:27:1851:20241116,Poperinge,716,,23600,,1
607,000020,88____:007::8821006:8896008:20:1802:20241208,Lille Flandres (FR),716,,23601,,1
607,000020,88____:007::8896008:8728654:4:1836:20241208,Lille Flandres (FR),19724,,23601,,1
607,000020,87____:007::8728654:8728600:3:1851:20241208,Lille Flandres (FR),19724,,23601,,1
607,000030,88____:007::8821006:8896008:20:1804:20241124,Lille Flandres (FR),716,,23602,,1
607,000030,88____:007::8896008:8728654:4:1836:20241124,Lille Flandres (FR),19724,,23602,,1
607,000030,87____:007::8728654:8728600:3:1851:20241124,Lille Flandres (FR),19724,,23602,,1
607,000029,88____:007::8821006:8896008:20:1803:20241103,Lille Flandres (FR),716,,23603,,1
607,000029,88____:007::8896008:8728654:4:1836:20241103,Lille Flandres (FR),19724,,23603,,1
607,000029,87____:007::8728654:8728600:3:1851:20241103,Lille Flandres (FR),19724,,23603,,1
603,000968,88____:007::8821006:8896735:27:1953:20241214,Poperinge,717,,23604,,1
603,000128,88____:007::8821006:8896735:27:1953:20241213,Poperinge,717,,23605,,1
604,000038,88____:007::8821006:8896008:20:1904:20241117,Courtrai,717,,23606,,1
607,000008,88____:007::8821006:8896008:20:1905:20241020,Lille Flandres (FR),717,,23607,,1
607,000008,88____:007::8896008:8728654:4:1936:20241020,Lille Flandres (FR),19726,,23607,,1
607,000008,87____:007::8728654:8728600:3:1951:20241020,Lille Flandres (FR),19726,,23607,,1
603,000005,88____:007::8821006:8896735:27:1953:20241201,Poperinge,717,,23608,,1
603,000002,88____:007::8821006:8896735:27:1953:20241116,Poperinge,717,,23609,,1
607,000020,88____:007::8821006:8896008:20:1902:20241208,Lille Flandres (FR),717,,23610,,1
607,000020,88____:007::8896008:8728654:4:1936:20241208,Lille Flandres (FR),19726,,23610,,1
607,000020,87____:007::8728654:8728600:3:1951:20241208,Lille Flandres (FR),19726,,23610,,1
607,000030,88____:007::8821006:8896008:20:1904:20241124,Lille Flandres (FR),717,,23611,,1
607,000030,88____:007::8896008:8728654:4:1936:20241124,Lille Flandres (FR),19726,,23611,,1
607,000030,87____:007::8728654:8728600:3:1951:20241124,Lille Flandres (FR),19726,,23611,,1
607,000029,88____:007::8821006:8896008:20:1903:20241103,Lille Flandres (FR),717,,23612,,1
607,000029,88____:007::8896008:8728654:4:1936:20241103,Lille Flandres (FR),19726,,23612,,1
607,000029,87____:007::8728654:8728600:3:1951:20241103,Lille Flandres (FR),19726,,23612,,1
603,000968,88____:007::8821006:8896735:27:2053:20241214,Poperinge,718,,23613,,1
603,000128,88____:007::8821006:8896735:27:2053:20241213,Poperinge,718,,23614,,1
604,000038,88____:007::8821006:8896008:20:2004:20241117,Courtrai,718,,23615,,1
607,000008,88____:007::8821006:8896008:20:2005:20241020,Lille Flandres (FR),718,,23616,,1
607,000008,88____:007::8896008:8728654:4:2036:20241020,Lille Flandres (FR),19728,,23616,,1
607,000008,87____:007::8728654:8728600:3:2051:20241020,Lille Flandres (FR),19728,,23616,,1
603,000005,88____:007::8821006:8896735:27:2053:20241201,Poperinge,718,,23617,,1
603,000002,88____:007::8821006:8896735:27:2053:20241116,Poperinge,718,,23618,,1
607,000030,88____:007::8821006:8896008:20:2004:20241124,Lille Flandres (FR),718,,23619,,1
607,000030,88____:007::8896008:8728654:4:2036:20241124,Lille Flandres (FR),19728,,23619,,1
607,000030,87____:007::8728654:8728600:3:2051:20241124,Lille Flandres (FR),19728,,23619,,1
607,000029,88____:007::8821006:8896008:20:2003:20241103,Lille Flandres (FR),718,,23620,,1
607,000029,88____:007::8896008:8728654:4:2036:20241103,Lille Flandres (FR),19728,,23620,,1
607,000029,87____:007::8728654:8728600:3:2051:20241103,Lille Flandres (FR),19728,,23620,,1
607,000020,88____:007::8821006:8896008:20:2002:20241208,Lille Flandres (FR),718,,23621,,1
607,000020,88____:007::8896008:8728654:4:2036:20241208,Lille Flandres (FR),19728,,23621,,1
607,000020,87____:007::8728654:8728600:3:2051:20241208,Lille Flandres (FR),19728,,23621,,1
603,000968,88____:007::8821006:8896735:27:2153:20241214,Poperinge,719,,23622,,1
603,000128,88____:007::8821006:8896735:27:2153:20241213,Poperinge,719,,23623,,1
604,000038,88____:007::8821006:8896008:20:2104:20241117,Courtrai,719,,23624,,1
607,000008,88____:007::8821006:8896008:20:2105:20241020,Lille Flandres (FR),719,,23625,,1
607,000008,88____:007::8896008:8728654:4:2136:20241020,Lille Flandres (FR),19730,,23625,,1
607,000008,87____:007::8728654:8728600:3:2151:20241020,Lille Flandres (FR),19730,,23625,,1
603,000002,88____:007::8821006:8896735:27:2153:20241116,Poperinge,719,,23626,,1
603,000005,88____:007::8821006:8896735:27:2153:20241201,Poperinge,719,,23627,,1
607,000030,88____:007::8821006:8896008:20:2104:20241124,Lille Flandres (FR),719,,23628,,1
607,000030,88____:007::8896008:8728654:4:2136:20241124,Lille Flandres (FR),19730,,23628,,1
607,000030,87____:007::8728654:8728600:3:2151:20241124,Lille Flandres (FR),19730,,23628,,1
607,000029,88____:007::8821006:8896008:20:2103:20241103,Lille Flandres (FR),719,,23629,,1
607,000029,88____:007::8896008:8728654:4:2136:20241103,Lille Flandres (FR),19730,,23629,,1
607,000029,87____:007::8728654:8728600:3:2151:20241103,Lille Flandres (FR),19730,,23629,,1
607,000020,88____:007::8821006:8896008:20:2102:20241208,Lille Flandres (FR),719,,23630,,1
607,000020,88____:007::8896008:8728654:4:2136:20241208,Lille Flandres (FR),19730,,23630,,1
607,000020,87____:007::8728654:8728600:3:2151:20241208,Lille Flandres (FR),19730,,23630,,1
603,000128,88____:007::8821006:8896735:27:2253:20241213,Poperinge,720,,23631,,1
603,000968,88____:007::8821006:8896735:27:2253:20241214,Poperinge,720,,23632,,1
604,000020,88____:007::8821006:8896008:20:2202:20241208,Courtrai,720,,23633,,1
604,000008,88____:007::8821006:8896008:20:2205:20241020,Courtrai,720,,23634,,1
604,000029,88____:007::8821006:8896008:20:2203:20241103,Courtrai,720,,23635,,1
604,000038,88____:007::8821006:8896008:20:2204:20241117,Courtrai,720,,23636,,1
603,000002,88____:007::8821006:8896735:27:2253:20241116,Poperinge,720,,23637,,1
603,000005,88____:007::8821006:8896735:27:2253:20241201,Poperinge,720,,23638,,1
604,000030,88____:007::8821006:8896008:20:2204:20241124,Courtrai,720,,23639,,1
617,000466,88____:044::8832409:8814001:23:800:20241213,Bruxelles-Midi,7208,,23640,,1
617,000024,88____:044::8832409:8814001:23:800:20241108,Bruxelles-Midi,7208,,23641,,1
618,000657,88____:044::8832615:8814001:26:900:20241213,Bruxelles-Midi,7209,,23642,,1
618,000365,88____:044::8832615:8814001:26:900:20241119,Bruxelles-Midi,7209,,23643,,1
618,000024,88____:044::8832615:8814001:26:900:20241108,Bruxelles-Midi,7209,,23644,,1
603,000968,88____:007::8821006:8896735:27:2354:20241214,Poperinge,721,,23645,,1
603,000128,88____:007::8821006:8896735:27:2354:20241213,Poperinge,721,,23646,,1
604,000020,88____:007::8821006:8896008:20:2302:20241208,Courtrai,721,,23647,,1
604,000008,88____:007::8821006:8896008:20:2305:20241020,Courtrai,721,,23648,,1
604,000029,88____:007::8821006:8896008:20:2303:20241103,Courtrai,721,,23649,,1
604,000038,88____:007::8821006:8896008:20:2304:20241117,Courtrai,721,,23650,,1
603,000002,88____:007::8821006:8896735:27:2354:20241116,Poperinge,721,,23651,,1
603,000005,88____:007::8821006:8896735:27:2354:20241201,Poperinge,721,,23652,,1
604,000030,88____:007::8821006:8896008:20:2304:20241124,Courtrai,721,,23653,,1
604,000972,88____:007::8821006:8896008:20:2412:20241214,Courtrai,722,,23654,,1
604,000973,88____:007::8821006:8896008:20:2411:20241206,Courtrai,722,,23655,,1
604,000974,88____:007::8821006:8896008:20:2418:20241128,Courtrai,722,,23656,,1
604,000008,88____:007::8821006:8896008:20:2415:20241020,Courtrai,722,,23657,,1
604,000030,88____:007::8821006:8896008:20:2413:20241124,Courtrai,722,,23658,,1
604,000975,88____:007::8821006:8896008:20:2418:20241031,Courtrai,722,,23659,,1
604,000034,88____:007::8821006:8896008:20:2412:20241102,Courtrai,722,,23660,,1
604,000063,88____:007::8821006:8896008:20:2411:20241122,Courtrai,722,,23661,,1
255,000004,88____:007::8821006:8892007:15:2333:20241121,Gand-Saint-Pierre,722,,23662,,1
604,000043,88____:007::8821006:8896008:20:2418:20241205,Courtrai,722,,23663,,1
604,000005,88____:007::8821006:8896008:20:2415:20241201,Courtrai,722,,23664,,1
604,000002,88____:007::8821006:8896008:20:2414:20241116,Courtrai,722,,23665,,1
604,000011,88____:007::8821006:8896008:24:2443:20241212,Courtrai,722,,23666,,1
604,000251,88____:007::8821006:8896008:20:2413:20241213,Courtrai,722,,23667,,1
619,000128,88____:044::8821105:8821121:3:608:20241213,Anvers-Berchem,7226,,23668,,1
620,000128,88____:044::8821105:8819406:13:752:20241213,Brussels Airport-Zaventem,7227,,23669,,1
604,000976,88____:007::8821006:8896008:20:2513:20241214,Courtrai,723,,23670,,1
255,000977,88____:007::8821006:8892007:15:2433:20241213,Gand-Saint-Pierre,723,,23671,,1
255,000978,88____:007::8821006:8892007:15:2433:20241212,Gand-Saint-Pierre,723,,23672,,1
604,000979,88____:007::8821006:8896008:20:2513:20241111,Courtrai,723,,23673,,1
255,000032,88____:007::8821006:8892007:15:2429:20241026,Gand-Saint-Pierre,723,,23674,,1
604,000005,88____:007::8821006:8896008:20:2513:20241201,Courtrai,723,,23675,,1
604,000030,88____:007::8821006:8896008:20:2514:20241124,Courtrai,723,,23676,,1
621,000034,88____:007::8821006:8892106:17:2452:20241102,Deinze,723,,23677,,1
255,000024,88____:007::8821006:8892007:22:2441:20241108,Gand-Saint-Pierre,723,,23678,,1
255,000018,88____:007::8821006:8892007:25:2433:20241129,Gand-Saint-Pierre,723,,23679,,1
255,000980,88____:007::8892007:8821006:15:523:20241209,Anvers-Central,725,,23680,,1
255,000981,88____:007::8892007:8821006:15:523:20241213,Anvers-Central,725,,23681,,1
603,000128,88____:007::8896735:8821006:27:623:20241213,Anvers-Central,726,,23682,,1
622,000128,88____:044::8821402:8821006:11:537:20241213,Anvers-Central,7260,,23683,,1
604,000982,88____:007::8896008:8821006:20:723:20241124,Anvers-Central,727,,23684,,1
603,000002,88____:007::8896735:8821006:27:723:20241116,Anvers-Central,727,,23685,,1
603,000968,88____:007::8896735:8821006:27:723:20241214,Anvers-Central,727,,23686,,1
603,000128,88____:007::8896735:8821006:27:723:20241213,Anvers-Central,727,,23687,,1
604,000029,88____:007::8896008:8821006:20:723:20241103,Anvers-Central,727,,23688,,1
604,000008,88____:007::8896008:8821006:20:723:20241020,Anvers-Central,727,,23689,,1
603,000005,88____:007::8896735:8821006:27:723:20241201,Anvers-Central,727,,23690,,1
604,000020,88____:007::8896008:8821006:20:723:20241208,Anvers-Central,727,,23691,,1
603,000002,88____:007::8896735:8821006:27:823:20241116,Anvers-Central,728,,23692,,1
603,000983,88____:007::8896735:8821006:27:823:20241214,Anvers-Central,728,,23693,,1
604,000008,88____:007::8896008:8821006:20:823:20241020,Anvers-Central,728,,23694,,1
604,000029,88____:007::8896008:8821006:20:823:20241103,Anvers-Central,728,,23695,,1
604,000982,88____:007::8896008:8821006:20:823:20241124,Anvers-Central,728,,23696,,1
603,000005,88____:007::8896735:8821006:27:823:20241201,Anvers-Central,728,,23697,,1
604,000020,88____:007::8896008:8821006:20:823:20241208,Anvers-Central,728,,23698,,1
623,000177,88____:044::8833209:8821006:11:524:20241213,Anvers-Central,7280,,23699,,1
623,000179,88____:044::8833209:8821006:11:526:20241108,Anvers-Central,7280,,23700,,1
624,000128,88____:044::8833001:8821006:13:624:20241213,Anvers-Central,7281,,23701,,1
623,000128,88____:044::8833209:8821006:11:724:20241213,Anvers-Central,7282,,23702,,1
623,000128,88____:044::8833209:8821006:11:824:20241213,Anvers-Central,7283,,23703,,1
603,000983,88____:007::8896735:8821006:27:923:20241214,Anvers-Central,729,,23704,,1
604,000008,88____:007::8896008:8821006:20:923:20241020,Anvers-Central,729,,23705,,1
604,000029,88____:007::8896008:8821006:20:923:20241103,Anvers-Central,729,,23706,,1
604,000982,88____:007::8896008:8821006:20:923:20241124,Anvers-Central,729,,23707,,1
603,000002,88____:007::8896735:8821006:27:923:20241116,Anvers-Central,729,,23708,,1
603,000005,88____:007::8896735:8821006:27:923:20241201,Anvers-Central,729,,23709,,1
604,000020,88____:007::8896008:8821006:20:923:20241208,Anvers-Central,729,,23710,,1
603,000983,88____:007::8896735:8821006:27:1023:20241214,Anvers-Central,730,,23711,,1
604,000008,88____:007::8896008:8821006:20:1023:20241020,Anvers-Central,730,,23712,,1
604,000029,88____:007::8896008:8821006:20:1023:20241103,Anvers-Central,730,,23713,,1
604,000982,88____:007::8896008:8821006:20:1023:20241124,Anvers-Central,730,,23714,,1
603,000005,88____:007::8896735:8821006:27:1023:20241201,Anvers-Central,730,,23715,,1
603,000002,88____:007::8896735:8821006:27:1023:20241116,Anvers-Central,730,,23716,,1
604,000020,88____:007::8896008:8821006:20:1023:20241208,Anvers-Central,730,,23717,,1
625,000134,88____:044::8833605:8814001:20:658:20241213,Bruxelles-Midi,7300,,23718,,1
626,000134,88____:044::8831765:8814001:26:728:20241213,Bruxelles-Midi,7301,,23719,,1
626,000134,88____:044::8831765:8814001:26:828:20241213,Bruxelles-Midi,7303,,23720,,1
627,000128,88____:044::8831310:8814001:25:800:20241213,Bruxelles-Midi,7305,,23721,,1
627,000128,88____:044::8831310:8814001:25:900:20241213,Bruxelles-Midi,7306,,23722,,1
603,000002,88____:007::8896735:8821006:27:1123:20241116,Anvers-Central,731,,23723,,1
603,000983,88____:007::8896735:8821006:27:1123:20241214,Anvers-Central,731,,23724,,1
604,000982,88____:007::8896008:8821006:20:1123:20241124,Anvers-Central,731,,23725,,1
604,000008,88____:007::8896008:8821006:20:1123:20241020,Anvers-Central,731,,23726,,1
604,000029,88____:007::8896008:8821006:20:1123:20241103,Anvers-Central,731,,23727,,1
603,000005,88____:007::8896735:8821006:27:1123:20241201,Anvers-Central,731,,23728,,1
604,000020,88____:007::8896008:8821006:20:1123:20241208,Anvers-Central,731,,23729,,1
628,000134,88____:044::8833001:8831765:12:822:20241213,Genk,7311,,23730,,1
603,000983,88____:007::8896735:8821006:27:1223:20241214,Anvers-Central,732,,23731,,1
604,000982,88____:007::8896008:8821006:20:1223:20241124,Anvers-Central,732,,23732,,1
603,000002,88____:007::8896735:8821006:27:1223:20241116,Anvers-Central,732,,23733,,1
603,000005,88____:007::8896735:8821006:27:1223:20241201,Anvers-Central,732,,23734,,1
604,000008,88____:007::8896008:8821006:20:1223:20241020,Anvers-Central,732,,23735,,1
604,000029,88____:007::8896008:8821006:20:1223:20241103,Anvers-Central,732,,23736,,1
604,000020,88____:007::8896008:8821006:20:1223:20241208,Anvers-Central,732,,23737,,1
629,000128,88____:044::8819406:8814001:10:500:20241213,Bruxelles-Midi,7326,,23738,,1
603,000002,88____:007::8896735:8821006:27:1323:20241116,Anvers-Central,733,,23739,,1
603,000983,88____:007::8896735:8821006:27:1323:20241214,Anvers-Central,733,,23740,,1
604,000982,88____:007::8896008:8821006:20:1323:20241124,Anvers-Central,733,,23741,,1
604,000008,88____:007::8896008:8821006:20:1323:20241020,Anvers-Central,733,,23742,,1
603,000005,88____:007::8896735:8821006:27:1323:20241201,Anvers-Central,733,,23743,,1
604,000029,88____:007::8896008:8821006:20:1323:20241103,Anvers-Central,733,,23744,,1
604,000020,88____:007::8896008:8821006:20:1323:20241208,Anvers-Central,733,,23745,,1
603,000983,88____:007::8896735:8821006:27:1423:20241214,Anvers-Central,734,,23746,,1
604,000982,88____:007::8896008:8821006:20:1423:20241124,Anvers-Central,734,,23747,,1
603,000002,88____:007::8896735:8821006:27:1423:20241116,Anvers-Central,734,,23748,,1
604,000008,88____:007::8896008:8821006:20:1423:20241020,Anvers-Central,734,,23749,,1
604,000029,88____:007::8896008:8821006:20:1423:20241103,Anvers-Central,734,,23750,,1
603,000005,88____:007::8896735:8821006:27:1423:20241201,Anvers-Central,734,,23751,,1
604,000020,88____:007::8896008:8821006:20:1423:20241208,Anvers-Central,734,,23752,,1
603,000983,88____:007::8896735:8821006:27:1523:20241214,Anvers-Central,735,,23753,,1
604,000982,88____:007::8896008:8821006:20:1523:20241124,Anvers-Central,735,,23754,,1
603,000002,88____:007::8896735:8821006:27:1523:20241116,Anvers-Central,735,,23755,,1
603,000005,88____:007::8896735:8821006:27:1523:20241201,Anvers-Central,735,,23756,,1
604,000029,88____:007::8896008:8821006:20:1523:20241103,Anvers-Central,735,,23757,,1
604,000008,88____:007::8896008:8821006:20:1523:20241020,Anvers-Central,735,,23758,,1
604,000020,88____:007::8896008:8821006:20:1523:20241208,Anvers-Central,735,,23759,,1
630,000128,88____:044::8831765:8831005:4:756:20241213,Hasselt,7358,,23760,,1
630,000128,88____:044::8831765:8831005:4:856:20241213,Hasselt,7359,,23761,,1
603,000983,88____:007::8896735:8821006:27:1623:20241214,Anvers-Central,736,,23762,,1
604,000982,88____:007::8896008:8821006:20:1623:20241124,Anvers-Central,736,,23763,,1
603,000002,88____:007::8896735:8821006:27:1623:20241116,Anvers-Central,736,,23764,,1
603,000005,88____:007::8896735:8821006:27:1623:20241201,Anvers-Central,736,,23765,,1
604,000029,88____:007::8896008:8821006:20:1623:20241103,Anvers-Central,736,,23766,,1
604,000008,88____:007::8896008:8821006:20:1623:20241020,Anvers-Central,736,,23767,,1
604,000020,88____:007::8896008:8821006:20:1623:20241208,Anvers-Central,736,,23768,,1
631,000128,88____:044::8831005:8833001:9:608:20241213,Louvain,7361,,23769,,1
631,000013,88____:044::8831005:8833001:9:708:20241031,Louvain,7362,,23770,,1
632,000134,88____:044::8831005:8833001:9:708:20241213,Malines,7362,,23771,,1
632,000134,88____:044::8833001:8822004:9:758:20241213,Malines,7387,,23771,,1
631,000128,88____:044::8831005:8833001:9:808:20241213,Louvain,7363,,23772,,1
603,000983,88____:007::8896735:8821006:27:1723:20241214,Anvers-Central,737,,23773,,1
604,000982,88____:007::8896008:8821006:20:1723:20241124,Anvers-Central,737,,23774,,1
603,000002,88____:007::8896735:8821006:27:1723:20241116,Anvers-Central,737,,23775,,1
604,000008,88____:007::8896008:8821006:20:1723:20241020,Anvers-Central,737,,23776,,1
604,000029,88____:007::8896008:8821006:20:1723:20241103,Anvers-Central,737,,23777,,1
603,000005,88____:007::8896735:8821006:27:1723:20241201,Anvers-Central,737,,23778,,1
604,000020,88____:007::8896008:8821006:20:1723:20241208,Anvers-Central,737,,23779,,1
518,000128,88____:L73::8833605:8841004:10:752:20241213,Liège-Guillemins,7377,,23780,,1
518,000783,88____:L73::8833605:8841004:10:852:20241213,Liège-Guillemins,7378,,23781,,1
518,000155,88____:L73::8833605:8841004:10:846:20241203,Liège-Guillemins,7378,,23782,,1
518,000128,88____:L73::8841004:8833605:10:754:20241213,Landen,7379,,23783,,1
603,000128,88____:007::8896735:8821006:27:1823:20241213,Anvers-Central,738,,23784,,1
603,000968,88____:007::8896735:8821006:27:1823:20241214,Anvers-Central,738,,23785,,1
604,000982,88____:007::8896008:8821006:20:1823:20241124,Anvers-Central,738,,23786,,1
603,000002,88____:007::8896735:8821006:27:1823:20241116,Anvers-Central,738,,23787,,1
604,000008,88____:007::8896008:8821006:20:1823:20241020,Anvers-Central,738,,23788,,1
603,000005,88____:007::8896735:8821006:27:1823:20241201,Anvers-Central,738,,23789,,1
